7.36864
6.73411
6.56251
6.43515
6.32479
6.18002
6.12384
6.02287
5.97421
5.83872
5.87495
5.79269
5.77304
5.71643
5.70567
5.61988
5.54069
5.53922
5.6048
5.52851
5.60134
5.50419
5.48745
5.41741
5.37126
5.37687
5.31579
5.38429
5.24701
5.21069
5.15685
5.17405
5.05961
5.15403
4.97139
4.92115
5.05137
5.08118
4.94289
4.77825
4.71153
4.80749
4.83488
4.88702
4.54167
4.69223
4.42769
4.97126
4.8793
4.38135
4.39345
3.95708
5.00267
4.29855
3.45896
3.92612
4.13048
4.00189
4.06697
2.9593
3.4375
2.83591
2.70761
2.31034
2.32397
2.55434
1.73144
1.54772
1.29878
1.08758
1.02584
1.06432
0.950852
0.916132
0.926516
0.861758
0.856124
0.854164
0.813837
0.790298
0.795926
0.773978
0.753014
0.75114
0.722689
0.720941
0.702
0.707139
0.679238
0.678368
0.67215
0.658134
0.642071
0.640946
0.638779
0.623221
0.611095
0.618786
0.600658
0.591506
